"ITTER107","Territorio","TIPO_DATO29","Variabile","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",52768,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1420","confezione di articoli in pelliccia","2020","2020",1153,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",2404036,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",226759,,
"IT","Italia","16130","lavoratori dipendenti","1439","fabbricazione di altri articoli di maglieria","2020","2020",14642,,
"IT","Italia","11110","imprese","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",1677,,
"IT","Italia","12110","fatturato (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",4638586,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",1184747,,
"IT","Italia","16110","occupati","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",22441,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1511","preparazione e concia del cuoio, preparazione e tintura di pellicce","2020","2020",29065,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1520","fabbricazione di calzature","2020","2020",10533148,,
"IT","Italia","16130","lavoratori dipendenti","1520","fabbricazione di calzature","2020","2020",63454,,
"IT","Italia","11110","imprese","1610","taglio e piallatura del legno","2020","2020",2130,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",814054,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",444283,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1722","fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","2020","2020",574768,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1724","fabbricazione di carta da parati","2020","2020",12565,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1724","fabbricazione di carta da parati","2020","2020",3894,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",1084889,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1729","fabbricazione di altri articoli di carta e cartone","2020","2020",250210,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",12320,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",1688,,
"IT","Italia","16130","lavoratori dipendenti","2343","fabbricazione di isolatori e di pezzi isolanti in ceramica","2020","2020",63,,
"IT","Italia","12110","fatturato (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",50259,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",23747,,
"IT","Italia","16110","occupati","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",377,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2344","fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","2020","2020",560,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2391","produzione di prodotti abrasivi","2020","2020",102578,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2391","produzione di prodotti abrasivi","2020","2020",49396,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2399","fabbricazione di altri prodotti in minerali non metalliferi nca","2020","2020",267151,,
"IT","Italia","16130","lavoratori dipendenti","1082","produzione di cacao, cioccolato, caramelle e confetterie","2020","2020",18545,,
"IT","Italia","11110","imprese","1083","lavorazione del tè e del caffè","2020","2020",2288,,
"IT","Italia","16110","occupati","1083","lavorazione del tè e del caffè","2020","2020",17302,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1083","lavorazione del tè e del caffè","2020","2020",19637,,
"IT","Italia","16130","lavoratori dipendenti","1085","produzione di pasti e piatti preparati","2020","2020",8126,,
"IT","Italia","11110","imprese","1086","produzione di preparati omogeneizzati e di alimenti dietetici","2020","2020",195,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1200","industria del tabacco","2020","2020",152805,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1200","industria del tabacco","2020","2020",96990,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",1975078,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1310","preparazione e filatura di fibre tessili","2020","2020",416843,,
"IT","Italia","16130","lavoratori dipendenti","1431","fabbricazione di articoli di calzetteria in maglia","2020","2020",10215,,
"IT","Italia","11110","imprese","1439","fabbricazione di altri articoli di maglieria","2020","2020",2031,,
"IT","Italia","12110","fatturato (migliaia di euro)","1439","fabbricazione di altri articoli di maglieria","2020","2020",2391461,,
"IT","Italia","16110","occupati","1439","fabbricazione di altri articoli di maglieria","2020","2020",17057,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1439","fabbricazione di altri articoli di maglieria","2020","2020",19808,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",151284,,
"IT","Italia","16130","lavoratori dipendenti","1512","fabbricazione di articoli da viaggio, borse e simili, pelletteria e selleria","2020","2020",43072,,
"IT","Italia","11110","imprese","1520","fabbricazione di calzature","2020","2020",6505,,
"IT","Italia","16110","occupati","1520","fabbricazione di calzature","2020","2020",70849,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1712","fabbricazione di carta e cartone","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",5662643,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1721","fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone","2020","2020",1152678,,
"IT","Italia","16130","lavoratori dipendenti","4724","commercio al dettaglio di pane, torte, dolciumi e confetteria in esercizi specializzati","2020","2020",9007,,
"IT","Italia","11110","imprese","4725","commercio al dettaglio di bevande in esercizi specializzati","2020","2020",6867,,
"IT","Italia","12110","fatturato (migliaia di euro)","4725","commercio al dettaglio di bevande in esercizi specializzati","2020","2020",1382236,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4725","commercio al dettaglio di bevande in esercizi specializzati","2020","2020",202724,,
"IT","Italia","16110","occupati","4725","commercio al dettaglio di bevande in esercizi specializzati","2020","2020",13167,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4725","commercio al dettaglio di bevande in esercizi specializzati","2020","2020",4884,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4729","commercio al dettaglio di altri prodotti alimentari in esercizi specializzati","2020","2020",1449575,,
"IT","Italia","16130","lavoratori dipendenti","4729","commercio al dettaglio di altri prodotti alimentari in esercizi specializzati","2020","2020",19213,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","5629","mense e catering continuativo su base contrattuale","2020","2020",-10751,,
"IT","Italia","16130","lavoratori dipendenti","5629","mense e catering continuativo su base contrattuale","2020","2020",108216,,
"IT","Italia","11110","imprese","5630","bar e altri esercizi simili senza cucina","2020","2020",110524,,
"IT","Italia","12110","fatturato (migliaia di euro)","5630","bar e altri esercizi simili senza cucina","2020","2020",10112208,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","5630","bar e altri esercizi simili senza cucina","2020","2020",2608733,,
"IT","Italia","16110","occupati","5630","bar e altri esercizi simili senza cucina","2020","2020",320513,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","5630","bar e altri esercizi simili senza cucina","2020","2020",136595,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","5812","pubblicazione di elenchi e mailing list","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13320","salari e stipendi (migliaia di euro)","5914","attività di proiezione cinematografica","2020","2020",46178,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","5914","attività di proiezione cinematografica","2020","2020",12652,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","7112","attività degli studi d'ingegneria ed altri studi tecnici","2020","2020",8042872,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","7112","attività degli studi d'ingegneria ed altri studi tecnici","2020","2020",82764,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","7211","ricerca e sviluppo sperimentale nel campo delle biotecnologie","2020","2020",727447,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","7211","ricerca e sviluppo sperimentale nel campo delle biotecnologie","2020","2020",141701,,
"IT","Italia","16130","lavoratori dipendenti","7211","ricerca e sviluppo sperimentale nel campo delle biotecnologie","2020","2020",3131,,
"IT","Italia","12110","fatturato (migliaia di euro)","7219","altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",3179144,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","7219","altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",1599541,,
"IT","Italia","16110","occupati","7219","altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",20966,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","7219","altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",29462,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","7311","agenzie pubblicitarie","2020","2020",8462108,,
"IT","Italia","16130","lavoratori dipendenti","7311","agenzie pubblicitarie","2020","2020",37197,,
"IT","Italia","11110","imprese","7312","attività delle concessionarie e degli altri intermediari di servizi pubblicitari","2020","2020",1882,,
"IT","Italia","13310","costi del personale (migliaia di euro)","7721","noleggio di attrezzature sportive e ricreative","2020","2020",60265,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","7729","noleggio di altri beni per uso personale e domestico (escluse le attrezzature sportive e ricreative)","2020","2020",28691,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","7729","noleggio di altri beni per uso personale e domestico (escluse le attrezzature sportive e ricreative)","2020","2020",38506,,
"IT","Italia","13310","costi del personale (migliaia di euro)","7731","noleggio di macchine e attrezzature agricole","2020","2020",1533,,
"IT","Italia","11110","imprese","2410","siderurgia","2020","2020",545,,
"IT","Italia","16110","occupati","2410","siderurgia","2020","2020",44441,,
"IT","Italia","11110","imprese","2572","fabbricazione di serrature e cerniere","2020","2020",241,,
"IT","Italia","12110","fatturato (migliaia di euro)","2572","fabbricazione di serrature e cerniere","2020","2020",1477074,,
